order_id,user_id,product_id,quantity,amount,order_time
21530,4812,97,4,12757.72,2025-05-26
21531,2692,80,4,15828.8,2025-08-12
21532,2746,36,4,17252.72,2024-07-21
21533,973,101,3,6077.25,2026-03-04
21534,2749,105,4,5905.36,2025-02-22
21535,1513,49,2,5357.98,2025-08-12
21536,2924,166,3,3220.2,2026-03-16
21537,809,89,2,8778.4,2026-01-22
21538,4695,155,5,22660.35,2026-02-27
21539,4231,69,2,3213.72,2026-05-16
21540,328,178,5,22565.9,2025-09-12
21541,4295,113,5,24652.85,2026-05-30
21542,683,171,1,1669.1,2026-03-11
21543,3332,99,1,3626.18,2026-02-21
21544,124,70,2,7031.86,2025-03-06
21545,754,9,5,23643.45,2025-10-28
21546,1607,91,3,8002.77,2026-01-11
21547,3579,193,3,6703.11,2024-10-29
21548,4667,30,4,12067.72,2024-11-12
21549,1469,143,4,1902.28,2025-10-02
21550,2846,160,3,1496.34,2025-10-26
21551,2939,132,1,3330.48,2026-01-02
21552,1927,188,5,20955.7,2025-12-27
21553,2428,183,2,3899.36,2026-01-28
21554,165,34,3,11361.42,2026-06-07
21555,1510,120,3,7118.85,2025-05-22
21556,4711,61,1,2822.02,2026-05-19
21557,4093,38,4,861.36,2025-05-29
21558,2811,84,5,16130.1,2024-06-15
21559,1201,111,2,9009.84,2026-01-30
21560,3282,51,1,1405.52,2025-10-10
21561,619,186,4,13290.4,2026-02-22
21562,2713,92,2,7562.66,2025-07-02
21563,4955,25,2,1420.48,2024-02-11
21564,3724,139,1,2693.08,2025-10-03
21565,1687,114,2,7693.42,2025-04-03
21566,1607,8,4,16015.68,2025-01-30
21567,4733,34,3,11361.42,2025-08-27
21568,3933,27,4,16085.32,2024-07-01
21569,3893,108,1,2837.83,2025-10-12
21570,3804,150,2,6042.16,2025-02-27
21571,4311,190,3,6568.56,2024-03-22
21572,1354,72,5,18350.8,2026-06-07
21573,4240,97,4,12757.72,2025-12-08
21574,619,39,5,2504.35,2026-04-18
21575,354,73,1,4947.2,2026-01-22
21576,281,118,1,150.08,2026-06-17
21577,3378,22,5,10306.5,2026-02-08
21578,4933,31,3,14066.61,2025-04-15
21579,3551,34,2,7574.28,2024-12-22
21580,1960,68,5,11896.0,2026-02-21
21581,390,110,3,4752.45,2026-02-06
21582,3868,78,2,7367.84,2025-03-08
21583,4361,187,5,1338.3,2026-01-29
21584,2054,8,5,20019.6,2025-12-27
21585,168,181,1,1180.24,2025-10-07
21586,4946,105,1,1476.34,2026-01-18
21587,2167,54,4,19923.68,2025-11-03
21588,4270,115,2,9425.54,2026-05-11
21589,3007,70,2,7031.86,2026-03-03
21590,187,97,2,6378.86,2025-08-23
21591,4047,117,3,11606.55,2026-04-21
21592,2941,18,5,9367.25,2024-11-09
21593,1298,136,4,16729.0,2025-09-24
21594,2646,135,2,3315.04,2024-05-20
21595,1217,96,4,7547.08,2025-07-18
21596,4628,135,3,4972.56,2024-11-14
21597,3000,138,1,1679.02,2025-05-08
21598,1206,36,4,17252.72,2024-11-03
21599,228,62,5,11397.15,2025-11-19
21600,2614,114,3,11540.13,2026-03-04
21601,4710,51,3,4216.56,2024-12-12
21602,2137,31,4,18755.48,2024-06-16
21603,3732,138,2,3358.04,2025-11-19
21604,250,84,3,9678.06,2025-09-01
21605,2273,35,1,490.43,2025-07-18
21606,2951,157,3,8819.91,2025-02-22
21607,3019,177,5,18944.65,2024-06-27
21608,4769,31,1,4688.87,2025-03-13
21609,2216,97,4,12757.72,2025-08-24
21610,2158,120,2,4745.9,2026-04-02
21611,1797,104,1,3889.49,2024-10-11
21612,3245,68,4,9516.8,2025-11-14
21613,297,17,1,3576.35,2024-11-03
21614,1928,96,2,3773.54,2025-04-22
21615,2257,37,5,20374.35,2024-08-27
21616,1458,90,3,13934.01,2026-04-29
21617,3547,28,3,14824.83,2025-11-24
21618,3128,166,2,2146.8,2025-07-27
21619,2309,120,2,4745.9,2026-02-01
21620,3665,138,1,1679.02,2025-11-01
21621,1590,72,3,11010.48,2025-08-30
21622,96,110,3,4752.45,2024-10-19
21623,3933,83,2,6592.2,2024-04-03
21624,1360,28,4,19766.44,2024-08-29
21625,1740,197,4,18320.48,2025-03-10
21626,3795,88,5,14345.4,2026-06-17
21627,1353,117,2,7737.7,2026-02-09
21628,4925,122,5,21594.5,2025-11-27
21629,1543,135,2,3315.04,2026-02-25
21630,2668,84,2,6452.04,2025-01-31
21631,831,2,2,8328.16,2026-06-25
21632,1606,57,3,9327.87,2024-12-16
21633,4646,10,3,9186.3,2026-06-03
21634,2748,82,5,7484.2,2026-01-06
21635,3811,98,1,139.88,2025-01-25
21636,4659,142,1,2454.81,2026-02-15
21637,222,102,1,2267.31,2025-08-31
21638,3952,32,5,4384.3,2025-09-10
21639,531,181,5,5901.2,2025-07-12
21640,4127,3,2,253.28,2026-01-05
21641,1382,48,5,7680.6,2025-06-27
21642,4118,136,3,12546.75,2024-07-25
21643,754,9,5,23643.45,2026-01-24
21644,4310,16,4,18501.48,2026-04-03
21645,4808,88,2,5738.16,2026-04-07
21646,1189,31,3,14066.61,2026-03-13
21647,409,133,1,3376.92,2026-04-15
21648,2486,97,4,12757.72,2025-07-10
21649,797,94,5,18715.55,2026-02-12
21650,861,119,4,13481.04,2025-11-23
21651,4172,94,1,3743.11,2025-04-24
21652,366,39,2,1001.74,2025-08-08
21653,1515,16,2,9250.74,2026-03-19
21654,4937,192,2,4351.24,2025-11-25
21655,2935,47,4,1101.88,2024-11-28
21656,1584,187,3,802.98,2026-04-20
21657,499,99,5,18130.9,2024-08-04
21658,3242,20,1,249.38,2024-02-16
21659,1370,21,4,7851.04,2025-09-10
21660,1252,181,1,1180.24,2024-02-07
21661,699,79,4,2260.72,2026-05-30
21662,2728,182,5,864.05,2026-02-16
21663,2251,49,4,10715.96,2026-01-05
21664,2494,144,2,8449.0,2026-02-01
21665,132,16,4,18501.48,2026-04-24
21666,91,23,4,3503.4,2025-08-14
21667,3895,108,5,14189.15,2025-06-13
21668,3198,68,2,4758.4,2025-11-03
21669,472,93,5,11122.75,2024-06-19
21670,1266,165,1,809.61,2024-08-02
21671,4598,24,4,657.08,2024-07-21
21672,2809,61,5,14110.1,2024-09-07
21673,4483,8,3,12011.76,2026-05-01
21674,1112,197,3,13740.36,2025-10-25
21675,598,107,3,10231.35,2025-09-23
21676,908,29,5,8822.5,2026-03-02
21677,2915,115,4,18851.08,2025-03-17
21678,3217,138,3,5037.06,2026-02-24
21679,1355,184,2,1501.34,2025-08-10
21680,3947,114,3,11540.13,2026-02-20
21681,3236,108,3,8513.49,2026-05-25
21682,2705,73,4,19788.8,2024-07-20
21683,2390,150,3,9063.24,2025-12-31
21684,4076,10,3,9186.3,2025-05-29
21685,3651,84,4,12904.08,2025-12-20
21686,464,148,3,14114.97,2026-02-18
21687,3939,51,5,7027.6,2024-11-28
21688,1073,91,2,5335.18,2026-06-14
21689,474,102,5,11336.55,2025-08-06
21690,4984,10,3,9186.3,2025-05-26
21691,939,83,2,6592.2,2025-04-29
21692,1311,169,1,1362.65,2025-08-27
21693,2341,40,2,586.36,2025-10-28
21694,3521,5,4,248.6,2025-12-25
21695,4057,43,2,5370.24,2025-10-20
21696,1087,195,5,10185.75,2025-11-19
21697,4664,152,4,12914.16,2025-01-07
21698,3530,118,5,750.4,2026-01-12
21699,4970,90,5,23223.35,2024-06-08
21700,260,159,1,4951.45,2026-05-25
21701,1657,59,3,5971.65,2024-07-20
21702,2956,118,1,150.08,2025-09-10
21703,4280,116,3,3360.39,2026-06-06
21704,3120,195,5,10185.75,2025-02-24
21705,592,191,2,6712.54,2026-03-27
21706,1433,118,3,450.24,2025-06-05
21707,2488,129,1,1583.71,2026-04-30
21708,229,69,4,6427.44,2025-06-03
21709,2780,199,1,2146.75,2025-09-14
21710,1369,161,5,16764.3,2025-03-29
21711,1625,77,5,9213.9,2026-05-13
21712,3980,191,1,3356.27,2025-06-20
21713,740,170,1,4184.47,2025-10-31
21714,3175,159,4,19805.8,2025-02-24
21715,2648,52,3,2100.15,2026-03-18
21716,2071,178,5,22565.9,2024-08-27
21717,4572,13,3,11663.43,2026-04-29
21718,4994,193,5,11171.85,2024-08-10
21719,2035,113,5,24652.85,2026-05-26
21720,4381,119,1,3370.26,2025-05-15
21721,1186,166,1,1073.4,2025-05-03
21722,590,39,2,1001.74,2026-04-16
21723,4218,97,1,3189.43,2024-10-12
21724,1136,42,2,5141.96,2026-04-24
21725,3421,124,5,801.95,2025-01-07
21726,2559,99,4,14504.72,2024-12-06
21727,2,167,3,9381.21,2026-04-04
21728,892,42,3,7712.94,2025-11-10
21729,4895,106,4,6614.72,2026-01-20
21730,4725,73,4,19788.8,2025-07-29
21731,4557,198,1,2096.81,2025-06-12
21732,3000,105,5,7381.7,2024-11-04
21733,3554,91,3,8002.77,2024-08-16
21734,3658,42,4,10283.92,2025-11-24
21735,972,157,5,14699.85,2025-08-10
21736,4150,196,3,11508.0,2026-01-26
21737,3743,153,5,1011.95,2026-06-01
21738,4205,16,2,9250.74,2026-03-22
21739,280,185,3,10699.26,2026-05-30
21740,1699,162,2,2905.64,2025-09-04
21741,2888,9,5,23643.45,2025-02-19
21742,2885,163,1,3218.45,2025-11-10
21743,3286,27,4,16085.32,2026-06-14
21744,3580,167,2,6254.14,2025-04-08
21745,2252,173,1,4708.64,2026-04-10
21746,4641,123,3,12835.89,2024-10-02
21747,2357,188,4,16764.56,2026-05-25
21748,4624,92,5,18906.65,2026-02-21
21749,1932,171,4,6676.4,2025-11-29
21750,3415,61,1,2822.02,2025-01-26
21751,1009,197,1,4580.12,2025-03-14
21752,4713,144,3,12673.5,2024-11-27
21753,2079,92,5,18906.65,2025-04-28
21754,4196,130,3,14154.27,2025-10-28
21755,2715,19,5,17897.45,2026-05-07
21756,1339,64,3,14299.14,2026-03-22
21757,4591,20,4,997.52,2026-05-13
21758,3690,58,5,18031.45,2026-02-25
21759,742,188,5,20955.7,2025-05-18
21760,734,59,5,9952.75,2024-04-28
21761,1807,118,3,450.24,2025-08-03
21762,2379,112,3,10369.38,2026-03-17
21763,3266,179,3,13744.77,2025-07-23
21764,1754,35,1,490.43,2025-08-15
21765,1025,105,4,5905.36,2025-05-05
21766,1483,138,3,5037.06,2024-10-15
21767,2566,112,4,13825.84,2024-03-18
21768,3555,36,2,8626.36,2026-03-25
21769,1780,181,3,3540.72,2026-01-16
21770,3717,120,5,11864.75,2026-06-11
21771,4819,54,5,24904.6,2026-01-27
21772,2117,16,2,9250.74,2026-03-02
21773,4567,50,3,6212.1,2025-03-27
21774,2540,26,5,16451.9,2025-07-03
21775,2966,31,5,23444.35,2024-01-17
21776,2761,189,2,2562.56,2024-05-22
21777,2455,170,5,20922.35,2026-03-10
21778,3755,1,4,9489.48,2026-04-26
21779,1946,170,4,16737.88,2024-06-01
21780,3369,177,1,3788.93,2024-11-01
21781,2630,147,1,3482.66,2026-03-28
21782,529,57,3,9327.87,2026-06-02
21783,4233,102,1,2267.31,2024-09-17
21784,1472,136,5,20911.25,2026-01-21
21785,2036,190,5,10947.6,2025-10-05
21786,4035,80,3,11871.6,2025-01-30
21787,1368,9,1,4728.69,2026-04-11
21788,1720,112,1,3456.46,2024-03-30
21789,1042,7,5,18275.8,2026-05-12
21790,3488,168,4,2738.96,2025-06-27
21791,560,189,1,1281.28,2024-01-06
21792,1565,23,2,1751.7,2026-05-24
21793,3225,41,5,8534.9,2025-02-03
21794,1801,72,3,11010.48,2026-02-15
21795,3271,151,1,4886.01,2025-09-03
21796,1812,11,4,5241.6,2026-06-28
21797,3082,1,5,11861.85,2025-04-15
21798,4263,177,1,3788.93,2025-12-29
21799,147,44,4,5499.8,2025-08-06
21800,3829,69,4,6427.44,2025-11-09
21801,4541,142,5,12274.05,2025-12-14
21802,2118,7,1,3655.16,2026-06-27
21803,2664,123,3,12835.89,2026-04-04
21804,319,188,1,4191.14,2026-03-19
21805,3970,24,2,328.54,2026-03-22
21806,4132,132,3,9991.44,2025-06-11
21807,255,155,5,22660.35,2026-01-29
21808,1337,190,2,4379.04,2024-10-04
21809,335,7,2,7310.32,2026-03-07
21810,3092,182,1,172.81,2025-10-11
21811,4394,193,4,8937.48,2025-12-16
21812,1045,104,2,7778.98,2025-05-10
21813,4574,95,5,5318.85,2026-01-05
21814,1792,103,5,21319.25,2025-04-10
21815,2520,87,4,8785.72,2024-07-30
21816,962,195,2,4074.3,2026-02-28
21817,3750,103,4,17055.4,2026-01-04
21818,4566,148,2,9409.98,2026-02-18
21819,2815,186,1,3322.6,2025-08-25
21820,590,176,5,15259.85,2026-02-22
21821,1989,154,4,14531.28,2025-05-24
21822,2840,162,2,2905.64,2024-08-13
21823,3866,160,2,997.56,2026-01-08
21824,2434,97,3,9568.29,2025-10-23
21825,2990,40,3,879.54,2025-12-12
21826,3949,5,3,186.45,2026-04-10
21827,4542,10,3,9186.3,2025-05-23
21828,1961,73,3,14841.6,2025-10-14
21829,4195,174,3,3523.17,2025-11-13
21830,655,32,5,4384.3,2026-01-13
21831,1079,189,2,2562.56,2025-09-11
21832,3075,85,5,5434.8,2026-05-19
21833,1356,170,2,8368.94,2026-03-14
21834,1459,114,3,11540.13,2025-11-08
21835,3283,26,1,3290.38,2026-06-21
21836,4913,151,4,19544.04,2025-11-14
21837,4757,137,4,15283.76,2025-02-03
21838,4696,197,5,22900.6,2025-12-15
21839,920,55,3,5043.69,2026-03-08
21840,1747,136,5,20911.25,2025-11-19
21841,1759,116,4,4480.52,2026-06-02
21842,1832,56,3,5817.06,2025-01-17
21843,1172,183,4,7798.72,2026-03-24
21844,3279,43,2,5370.24,2026-01-09
21845,360,75,4,17524.8,2026-06-02
21846,3811,56,2,3878.04,2025-10-02
21847,1441,164,1,3057.74,2025-07-04
21848,2920,146,3,14162.97,2026-04-20
21849,1720,31,4,18755.48,2024-06-10
21850,3254,8,4,16015.68,2025-09-26
21851,556,100,4,16743.6,2025-07-06
21852,1234,147,4,13930.64,2026-05-30
21853,3921,150,3,9063.24,2025-01-06
21854,4040,66,4,992.24,2025-07-30
21855,2298,139,5,13465.4,2024-07-30
21856,1536,195,2,4074.3,2025-05-03
21857,4059,33,2,7204.7,2025-04-20
21858,3303,53,4,16419.44,2025-04-08
21859,910,173,1,4708.64,2024-05-29
21860,1962,195,5,10185.75,2025-05-29
21861,12,123,5,21393.15,2026-04-23
21862,980,39,1,500.87,2024-11-01
21863,273,165,2,1619.22,2026-04-18
21864,4584,98,3,419.64,2025-07-03
21865,1998,50,4,8282.8,2026-02-10
21866,4634,28,2,9883.22,2026-02-05
21867,1689,14,3,8680.26,2024-01-14
21868,1596,52,2,1400.1,2025-01-25
21869,3243,122,1,4318.9,2025-10-02
21870,4684,92,1,3781.33,2026-03-12
21871,1716,30,2,6033.86,2025-11-01
21872,4339,158,2,6745.9,2024-09-03
21873,1202,121,3,5299.38,2026-06-15
21874,2846,155,4,18128.28,2025-05-04
21875,257,66,5,1240.3,2025-05-18
21876,310,101,4,8103.0,2025-04-16
21877,2564,77,3,5528.34,2026-01-17
21878,3418,39,3,1502.61,2026-01-10
21879,1089,170,2,8368.94,2025-10-13
21880,4732,28,1,4941.61,2025-10-07
21881,4893,84,5,16130.1,2024-03-05
21882,1177,63,4,13004.12,2024-07-28
21883,3098,103,5,21319.25,2025-04-29
21884,3231,55,4,6724.92,2026-05-24
21885,1725,146,4,18883.96,2025-10-11
21886,2629,162,1,1452.82,2026-01-29
21887,4175,185,5,17832.1,2026-05-18
21888,3300,112,1,3456.46,2025-02-12
21889,1351,173,3,14125.92,2026-04-04
21890,620,81,2,5370.08,2026-06-02
21891,2549,166,2,2146.8,2024-04-05
21892,1379,151,2,9772.02,2026-03-04
21893,4059,31,3,14066.61,2025-04-18
21894,978,137,2,7641.88,2026-05-01
21895,1538,35,3,1471.29,2024-03-10
21896,3773,153,2,404.78,2024-02-25
21897,3579,167,4,12508.28,2025-01-13
21898,2534,158,1,3372.95,2026-01-18
21899,478,5,3,186.45,2024-04-13
21900,3655,156,3,11964.36,2025-03-12
21901,1895,117,1,3868.85,2025-12-09
21902,2381,7,4,14620.64,2025-12-19
21903,1633,106,1,1653.68,2024-05-26
21904,2041,120,3,7118.85,2025-01-09
21905,1566,170,2,8368.94,2025-08-04
21906,4126,42,2,5141.96,2025-05-10
21907,4823,57,4,12437.16,2024-08-13
21908,4269,83,3,9888.3,2026-04-26
21909,2840,192,3,6526.86,2025-06-04
21910,468,124,4,641.56,2026-03-02
21911,3548,63,5,16255.15,2024-11-30
21912,1976,18,4,7493.8,2024-10-26
21913,3389,117,1,3868.85,2026-04-19
21914,4221,90,1,4644.67,2025-02-18
21915,2744,173,5,23543.2,2026-04-18
21916,2575,20,1,249.38,2026-02-09
21917,1420,2,4,16656.32,2024-01-21
21918,1878,64,1,4766.38,2025-12-30
21919,1027,30,4,12067.72,2024-02-17
21920,4632,150,1,3021.08,2024-04-05
21921,601,106,1,1653.68,2025-10-26
21922,3593,119,2,6740.52,2025-01-23
21923,988,34,2,7574.28,2025-08-12
21924,606,125,4,12268.2,2025-04-29
21925,2748,163,5,16092.25,2025-01-21
21926,139,126,2,3741.54,2024-10-31
21927,2058,197,4,18320.48,2026-05-17
21928,3587,57,4,12437.16,2024-11-01
21929,4226,15,2,6986.84,2025-08-24
21930,4497,39,5,2504.35,2025-07-15
21931,1245,28,1,4941.61,2026-03-04
21932,642,12,5,23122.65,2024-09-08
21933,437,195,2,4074.3,2025-07-21
21934,1424,10,4,12248.4,2025-10-16
21935,1137,100,2,8371.8,2024-05-14
21936,3722,7,2,7310.32,2026-02-13
21937,3290,171,2,3338.2,2025-04-14
21938,58,81,2,5370.08,2025-06-08
21939,1137,20,5,1246.9,2025-11-05
21940,700,47,3,826.41,2026-03-21
21941,1146,28,2,9883.22,2024-02-07
21942,2456,18,5,9367.25,2026-03-21
21943,1109,57,5,15546.45,2025-10-07
21944,4496,109,2,1706.08,2024-07-08
21945,108,179,5,22907.95,2024-08-30
21946,1985,37,2,8149.74,2026-01-10
21947,4248,136,4,16729.0,2025-07-07
21948,906,104,1,3889.49,2025-03-07
21949,4946,105,5,7381.7,2026-05-26
21950,1993,100,3,12557.7,2026-05-16
21951,4123,198,3,6290.43,2024-05-01
21952,4215,44,4,5499.8,2025-12-09
21953,4819,65,5,19915.15,2025-05-26
21954,2148,178,4,18052.72,2026-04-11
21955,4099,147,3,10447.98,2026-01-07
21956,806,49,4,10715.96,2024-04-17
21957,1993,67,2,3389.86,2026-05-01
21958,3601,91,1,2667.59,2025-10-25
21959,4400,46,2,3745.8,2025-05-24
21960,4273,70,5,17579.65,2024-07-11
21961,4011,158,3,10118.85,2025-10-12
21962,84,165,5,4048.05,2026-05-21
21963,4359,91,4,10670.36,2025-10-23
21964,3321,198,1,2096.81,2026-03-31
21965,2506,109,2,1706.08,2025-07-12
21966,2457,105,2,2952.68,2024-05-16
21967,3063,47,1,275.47,2025-12-13
21968,3853,125,1,3067.05,2024-09-19
21969,4898,83,4,13184.4,2025-03-13
21970,4991,30,2,6033.86,2025-08-11
21971,4969,104,3,11668.47,2026-06-13
21972,388,123,1,4278.63,2025-08-07
21973,2004,162,4,5811.28,2025-01-11
21974,1032,90,1,4644.67,2026-05-30
21975,1541,110,5,7920.75,2025-03-18
21976,450,101,1,2025.75,2026-06-23
21977,3548,61,5,14110.1,2025-06-30
21978,4438,128,5,20843.0,2026-03-24
21979,1097,163,3,9655.35,2025-09-01
21980,860,66,5,1240.3,2025-12-16
21981,302,13,5,19439.05,2026-02-09
21982,2020,60,5,22647.0,2024-05-18
21983,881,107,1,3410.45,2026-01-05
21984,2282,107,1,3410.45,2024-07-27
21985,4162,9,4,18914.76,2026-02-22
21986,230,149,2,5589.68,2026-05-10
21987,922,169,3,4087.95,2025-07-27
21988,1833,108,1,2837.83,2026-02-27
21989,51,65,4,15932.12,2026-06-11
21990,3679,177,4,15155.72,2026-01-17
21991,4483,69,3,4820.58,2025-03-09
21992,3782,12,4,18498.12,2026-01-16
21993,753,149,1,2794.84,2024-06-25
21994,1479,61,5,14110.1,2026-01-31
21995,2089,112,1,3456.46,2025-03-10
21996,2994,39,4,2003.48,2024-02-08
21997,3796,200,2,7056.0,2024-05-13
21998,3341,22,2,4122.6,2025-01-02
21999,2344,90,5,23223.35,2026-03-01
22000,1239,83,4,13184.4,2024-03-31
22001,4521,57,5,15546.45,2025-02-26
22002,2237,165,5,4048.05,2026-01-21
22003,4257,41,5,8534.9,2026-04-17
22004,2429,115,2,9425.54,2025-11-04
22005,4340,135,3,4972.56,2025-11-30
22006,183,89,4,17556.8,2026-02-01
22007,544,33,5,18011.75,2025-11-02
22008,2827,3,5,633.2,2024-02-03
22009,93,39,1,500.87,2026-05-18
22010,2416,96,1,1886.77,2024-09-04
22011,4255,164,1,3057.74,2025-06-25
22012,2446,168,4,2738.96,2026-02-08
22013,4534,23,3,2627.55,2026-03-16
22014,4402,194,4,1499.44,2025-07-07
22015,3033,46,4,7491.6,2024-11-23
22016,1974,6,2,4215.54,2025-12-11
22017,3290,71,4,16560.12,2026-05-18
22018,2377,56,1,1939.02,2025-05-16
22019,4439,21,1,1962.76,2025-07-22
22020,3235,97,5,15947.15,2024-11-07
22021,1134,80,5,19786.0,2025-05-06
22022,3639,195,1,2037.15,2025-12-08
22023,2398,26,4,13161.52,2025-08-29
22024,2774,153,4,809.56,2025-10-14
22025,4461,79,3,1695.54,2024-09-28
22026,1921,107,4,13641.8,2026-05-24
22027,2063,101,2,4051.5,2026-02-28
22028,2201,113,2,9861.14,2025-07-03
22029,4628,112,4,13825.84,2024-10-05
22030,3015,192,5,10878.1,2025-03-01
22031,3472,181,5,5901.2,2026-01-02
22032,4951,50,5,10353.5,2026-03-25
22033,469,29,2,3529.0,2025-02-25
22034,1345,101,1,2025.75,2025-09-26
22035,879,147,3,10447.98,2026-05-05
22036,4463,104,5,19447.45,2024-07-29
22037,3910,95,4,4255.08,2026-04-18
22038,3808,58,1,3606.29,2026-04-24
22039,4737,142,3,7364.43,2025-08-23
22040,4958,125,1,3067.05,2025-04-05
22041,2942,143,4,1902.28,2024-09-24
22042,3346,63,1,3251.03,2026-02-24
22043,589,1,3,7117.11,2025-04-06
22044,3884,116,4,4480.52,2025-11-15
22045,1330,64,2,9532.76,2026-06-04
22046,92,139,1,2693.08,2026-03-31
22047,458,175,4,7914.6,2026-03-16
22048,3342,9,1,4728.69,2025-09-01
22049,1885,97,4,12757.72,2025-10-03
22050,3122,182,5,864.05,2025-11-10
22051,2040,118,1,150.08,2026-04-30
22052,1404,155,5,22660.35,2026-01-31
22053,3704,129,5,7918.55,2025-04-03
22054,4483,10,2,6124.2,2025-08-17
22055,1982,141,5,5416.45,2026-05-24
22056,1793,157,1,2939.97,2025-09-21
22057,4467,111,1,4504.92,2025-03-05
22058,2232,5,3,186.45,2025-08-10
22059,772,53,5,20524.3,2025-12-06
22060,205,91,2,5335.18,2025-11-11
22061,2220,167,4,12508.28,2024-04-30
22062,4921,180,4,15577.48,2026-04-29
22063,222,103,4,17055.4,2025-05-19
22064,1192,46,2,3745.8,2024-08-23
22065,3316,89,2,8778.4,2025-12-14
22066,3290,39,3,1502.61,2026-05-19
22067,1599,88,3,8607.24,2025-12-13
22068,1909,42,4,10283.92,2025-05-23
22069,4263,176,5,15259.85,2024-03-28
22070,1543,31,2,9377.74,2025-10-10
22071,142,71,5,20700.15,2025-07-05
22072,90,75,3,13143.6,2024-05-19
22073,3986,25,5,3551.2,2025-06-16
22074,4407,132,1,3330.48,2024-07-07
22075,2264,28,2,9883.22,2025-06-06
22076,3513,2,2,8328.16,2025-12-09
22077,3707,26,4,13161.52,2024-08-24
22078,1210,72,4,14680.64,2025-08-25
22079,4979,171,4,6676.4,2025-11-04
22080,3225,166,1,1073.4,2024-10-10
22081,4857,21,4,7851.04,2024-12-31
22082,1360,50,4,8282.8,2025-09-07
22083,1539,17,2,7152.7,2026-03-29
22084,149,30,5,15084.65,2025-01-23
22085,4811,43,2,5370.24,2024-06-18
22086,1426,38,5,1076.7,2026-06-09
22087,1718,125,2,6134.1,2024-08-25
22088,1355,59,1,1990.55,2025-06-27
22089,2406,59,5,9952.75,2025-12-31
22090,2636,44,1,1374.95,2024-01-06
22091,2364,76,2,7689.56,2025-08-23
22092,2933,31,3,14066.61,2026-01-17
22093,3108,165,1,809.61,2026-01-31
22094,1502,102,4,9069.24,2025-02-07
22095,1452,47,3,826.41,2026-04-23
22096,450,199,2,4293.5,2026-06-22
22097,1836,199,3,6440.25,2025-10-05
22098,4186,163,1,3218.45,2026-04-09
22099,2589,154,3,10898.46,2025-03-08
22100,4272,184,2,1501.34,2025-08-31
22101,1444,127,3,6322.56,2025-05-26
22102,2949,43,1,2685.12,2024-12-19
22103,3936,147,5,17413.3,2025-06-18
22104,3710,150,5,15105.4,2026-01-14
22105,3243,185,1,3566.42,2024-07-02
22106,1290,65,2,7966.06,2026-05-04
22107,504,123,3,12835.89,2025-01-04
22108,3098,162,4,5811.28,2025-01-05
22109,2148,50,1,2070.7,2026-05-31
22110,1466,160,3,1496.34,2025-05-24
22111,4521,53,2,8209.72,2024-09-16
22112,1898,51,3,4216.56,2025-12-20
22113,3717,20,2,498.76,2025-12-20
22114,651,186,1,3322.6,2026-06-06
22115,3263,92,3,11343.99,2024-09-08
22116,1211,45,4,18249.6,2026-06-29
22117,2188,178,4,18052.72,2026-05-14
22118,3821,124,3,481.17,2025-02-12
22119,369,115,1,4712.77,2026-02-21
22120,2345,92,5,18906.65,2025-11-06
22121,3272,136,2,8364.5,2026-04-23
22122,2844,111,5,22524.6,2024-08-25
22123,3451,21,2,3925.52,2025-08-24
22124,3152,18,2,3746.9,2026-02-05
22125,3519,106,2,3307.36,2026-01-14
22126,4355,15,5,17467.1,2026-03-25
22127,1637,138,4,6716.08,2025-05-16
22128,3861,63,4,13004.12,2026-02-02
22129,1145,148,4,18819.96,2025-02-14
22130,3127,121,1,1766.46,2025-08-25
22131,18,62,5,11397.15,2025-09-24
22132,1657,97,2,6378.86,2026-04-07
22133,4206,180,1,3894.37,2026-03-12
22134,4427,158,1,3372.95,2025-07-30
22135,1597,131,5,4695.95,2024-09-14
22136,946,129,3,4751.13,2026-04-29
22137,1288,10,3,9186.3,2024-10-16
22138,268,49,4,10715.96,2025-09-12
22139,435,65,4,15932.12,2025-05-12
22140,2036,161,4,13411.44,2024-02-10
22141,2498,123,3,12835.89,2026-03-16
22142,3209,93,1,2224.55,2026-04-27
22143,1614,163,1,3218.45,2026-02-03
22144,719,165,1,809.61,2025-05-01
22145,3979,179,4,18326.36,2024-04-23
22146,2232,54,3,14942.76,2025-09-01
22147,3673,63,4,13004.12,2025-09-12
22148,741,46,2,3745.8,2026-04-06
22149,805,174,4,4697.56,2024-05-12
22150,4513,121,2,3532.92,2026-04-23
22151,4978,178,2,9026.36,2026-04-29
22152,4887,7,3,10965.48,2026-03-24
22153,3772,84,1,3226.02,2024-07-24
22154,1727,128,5,20843.0,2026-05-04
22155,3513,189,4,5125.12,2025-12-24
22156,1099,12,3,13873.59,2025-11-01
22157,2622,74,4,5596.44,2026-02-18
22158,3806,38,2,430.68,2026-05-31
22159,3011,95,1,1063.77,2025-11-03
22160,2984,167,1,3127.07,2026-06-29
22161,3705,149,5,13974.2,2025-04-12
22162,3384,151,2,9772.02,2025-07-08
